,url,title,time,content
2860,https://crossfittheville.wordpress.com/2014/04/04/crossfit-the-ville-fridays-wod-125/,CrossFit The Ville: Friday&#8217;s WOD,2014-04-04T00:08:32Z,"<p>Rest Day.</p>
<p><em><strong>*Our weightlifting class returns this Saturday at 9:30am!  Free for unlimited members, $15 for open gym members.</strong></em></p>"
2861,https://crossfittheville.wordpress.com/2014/04/03/crossfit-the-ville-thursdays-wod-120/,CrossFit The Ville: Thursday&#8217;s WOD,2014-04-03T00:52:04Z,"<p>2-2-2-2 Bench Press &amp; 10-10-10-10 Band Pull Aparts</p>
<p>then:</p>
<p>3 rounds of:</p>
<p>15-Bench Press (135/85)</p>
<p>15-Ring Rows</p>
<p>rest 5:00, then:</p>
<p>15-Clapping Pushups</p>
<p>15-Pullups</p>
<p>For total time including 5:00 rest.</p>
<p><em><strong>*Yoga/Mobility tonight at 7:00pm.</strong></em></p>
<p><em><strong>*Weightlifting class will pick back up this Saturday at 9:30am!</strong></em></p>"
2862,https://crossfittheville.wordpress.com/2014/04/02/crossfit-the-ville-wednesdays-wod-127/,CrossFit The Ville: Wednesday&#8217;s WOD,2014-04-02T00:05:06Z,"<p>Back Squat &amp; Stiff Leg Deadlifts 12-12-12</p>
<p>Then:</p>
<p>5 Rounds for time of:</p>
<p>5-Pistols/Leg</p>
<p>10-T2B</p>
<p>250M Row</p>"
2863,https://crossfittheville.wordpress.com/2014/04/01/crossfit-the-ville-tuesdays-wod-124/,CrossFit The Ville: Tuesday&#8217;s WOD,2014-04-01T00:28:11Z,"<p>4-4-4-4 Push Jerk &amp; 8-8-8-8 Barbell Rows</p>
<p>Then:</p>
<p>15:00 AMRAP of:</p>
<p>5-Bar Muscle Ups (scaled to 10 CTB Pullups)</p>
<p>10-HSPU&#8217;s</p>
<p>15-Kettlebell Swings (53/35)</p>
<p><em><strong>*The Open is officially over!  Congrats to all that braved all 5 workouts.  Check the leaderboard on Games.CrossFit.com for where you stack up in the Region and the world.</strong></em></p>"
2864,https://crossfittheville.wordpress.com/2014/03/31/crossfit-the-ville-mondays-wod-125/,CrossFit The Ville: Monday&#8217;s WOD,2014-03-31T00:32:50Z,"<p>Rest Day.</p>
<p><em><strong>*CrossFit Open competitors: Be sure to post your 14.5 scores no later than 8:00pm today!</strong></em></p>
<p>&nbsp;</p>"
2865,https://crossfittheville.wordpress.com/2014/03/30/crossfit-the-ville-sundays-wod-124/,CrossFit The Ville: Sunday&#8217;s WOD,2014-03-30T01:00:07Z,"<p><strong>CrossFit Open WOD 14.5</strong></p>
<p>21-18-15-12-9-6-3 reps each of:</p>
<p>Thrusters (95/65)</p>
<p>Bar Facing Burpees</p>
<p>For Time.</p>
<p>&nbsp;</p>
<p>then:</p>
<p>Max Height Box Jumps 6&#215;1</p>
<p>Skill: Handstand Progressions</p>
<p>&nbsp;</p>
<p><em><strong>*We will be judging 14.5 today from 1:30-3:30pm.</strong></em></p>"
2866,https://crossfittheville.wordpress.com/2014/03/28/crossfit-the-ville-saturdays-wod-124/,CrossFit The Ville: Saturday&#8217;s WOD,2014-03-28T23:58:44Z,"<p>10-10-10-10 Front Squat</p>
<p>Then:</p>
<p>3 Rounds for time of:</p>
<p>10-Power Cleans (155/105)</p>
<p>25-Wall Balls (20/14, 10&#8242;)</p>
<p><em><strong>*We will be judging Open WOD 14.5 today from 9:30-1:30 and Sunday from 1:30-3:30.</strong></em></p>"
2867,https://crossfittheville.wordpress.com/2014/03/28/crossfit-the-ville-fridays-wod-124/,CrossFit The Ville: Friday&#8217;s WOD,2014-03-28T01:08:39Z,"<p>2-2-2-2 Deadlifts</p>
<p>Then:</p>
<p>15-Deadlifts (225/155)</p>
<p>15-Bar Facing Burpees</p>
<p>6-Muscle Ups (Scaled to 6 CTB Pullups &amp; 6 Ring Dips)</p>
<p>12-Deadlifts</p>
<p>12-Bar Facing Burpees</p>
<p>6-Muscle Ups</p>
<p>9-Deadlifts</p>
<p>9-Bar Facing Burpees</p>
<p>6-Muscle Ups</p>
<p>For Time.</p>
<p><em><strong>*Judging for CrossFit Open WOD 14.5 will take place Saturday from 9:30-1:30 and Sunday from 1:30-3:30.  It will be Sunday&#8217;s programmed wod.</strong></em></p>"
2868,https://crossfittheville.wordpress.com/2014/03/27/crossfit-the-ville-thursdays-wod-119/,CrossFit The Ville: Thursday&#8217;s WOD,2014-03-27T02:01:42Z,"<p>Rest Day.</p>
<p><em><strong>*Yoga/Mobility class at 7:00pm tonight!</strong></em></p>
<p><em><strong>*The final WOD of the 2014 CrossFit Open will be announced tonight at 8:00pm!  Games.CrossFit.com.</strong></em></p>"
2869,https://crossfittheville.wordpress.com/2014/03/26/crossfit-the-ville-wednesdays-wod-126/,CrossFit The Ville: Wednesday&#8217;s WOD,2014-03-26T00:39:13Z,"<p>8-8-8-8 Overhead Squats</p>
<p>Then:</p>
<p>12:00 AMRAP of:</p>
<p>10-Power Snatch (95/65)</p>
<p>10-K2E&#8217;s</p>
<p>10-Box Jumps (24/20)</p>"
2870,https://crossfittheville.wordpress.com/2014/03/25/crossfit-the-ville-tuesdays-wod-123/,CrossFit The Ville: Tuesday&#8217;s WOD,2014-03-25T01:13:13Z,"<p>12-12-12 Bench Press @ 65% 1RM &amp; Band Pull Aparts</p>
<p>then:</p>
<p><strong>&#8220;Coe&#8221;</strong></p>
<p>10 rounds for time of:</p>
<p>10-Thrusters (95/65)</p>
<p>10-Ring Pushups</p>
<p>&nbsp;</p>"
2871,https://crossfittheville.wordpress.com/2014/03/24/crossfit-the-ville-mondays-wod-124/,CrossFit The Ville: Monday&#8217;s WOD,2014-03-24T03:08:00Z,"<p>Single Leg Squat &amp; Romanian Deadlift 6-6-6-6</p>
<p>Then:</p>
<p>21-15-9 reps each of:</p>
<p>Back Squat (205/145)</p>
<p>GHD Situps</p>
<p><em><strong>*Open competitors: be sure to post your scores for 14.4 by 8:00pm tonight!</strong></em></p>"
2872,https://crossfittheville.wordpress.com/2014/03/23/crossfit-the-ville-sundays-wod-123/,CrossFit The Ville: Sunday&#8217;s WOD,2014-03-23T02:08:13Z,"<p>Rest Day.</p>
<p><em><strong>*Judging for Open WOD 14.4 will be today from 1:30-3:30.</strong></em></p>"
2873,https://crossfittheville.wordpress.com/2014/03/22/crossfit-the-ville-saturdays-wod-123/,CrossFit The Ville: Saturday&#8217;s WOD,2014-03-22T01:42:51Z,"<p>4-4-4-4 Push Press &amp; Barbell Rows</p>
<p>Then:</p>
<p>2 Rounds for time of:</p>
<p>20-Shoulder 2 Overhead (135/95)</p>
<p>20-Burpees</p>
<p><em><strong>*We&#8217;ll be judging Open WOD 14.4 today from 9:30-1:30 and Sunday from 1:30-3:30.  </strong></em></p>
<p><em><strong>*Massage Therapist Samantha Bayless will be on hand today from 9-1 so be sure to reserve your time after the WOD!</strong></em></p>"
2874,https://crossfittheville.wordpress.com/2014/03/21/crossfit-the-ville-fridays-wod-123/,CrossFit The Ville: Friday&#8217;s WOD,2014-03-21T01:08:39Z,"<p>2-2-2-2 Front Squats @ 85% 1RM</p>
<p>then:</p>
<p><strong>CrossFit Open WOD 14.4</strong></p>
<p>14:00 AMRAP of:</p>
<p>60 Calorie Row</p>
<p>50 Toes 2 Bar</p>
<p>40 Wall Balls (20/14)</p>
<p>30 Cleans (135/95)</p>
<p>20 Muscle Ups</p>
<p><em><strong>*View full standards at Games.CrossFit.com</strong></em></p>
<p><em><strong>*We will be judging as much as possible during classes today as well as Saturday from 9:30-1:30 and Sunday from 1:30-3:30.</strong></em></p>"
2875,https://crossfittheville.wordpress.com/2014/03/20/crossfit-the-ville-thursdays-wod-118/,CrossFit The Ville: Thursday&#8217;s WOD,2014-03-20T00:31:02Z,"<p>Skill/Practice: Snatch Balance 4&#215;2 and Legless Rope Climbs</p>
<p>Then:</p>
<p>10-HSPU&#8217;s</p>
<p>100ft Sled Pull (M: +135/W: +90)</p>
<p>20-Pullups</p>
<p>4 Rounds for time.</p>
<p><em><strong>*Yoga/Mobility Class tonight at 7:00pm.</strong></em></p>
<p><em><strong>*CrossFit Open WOD 14.4 will be announced tonight at 8:00pm!  Watch the announcement live on Games.CrossFit.com.</strong></em></p>"
2876,https://crossfittheville.wordpress.com/2014/03/19/crossfit-the-ville-wednesdays-wod-125/,CrossFit The Ville: Wednesday&#8217;s WOD,2014-03-19T00:02:13Z,"<p>Rest Day.</p>
<p>&nbsp;</p>"
2877,https://crossfittheville.wordpress.com/2014/03/18/crossfit-the-ville-tuesdays-wod-122/,CrossFit The Ville: Tuesday&#8217;s WOD,2014-03-18T11:47:58Z,"<p>12-12-12 Partial Deadlifts (plates sit on 4# bumpers, 4″)</p>
<p>Then:</p>
<p>10 minute AMRAP of:<br />
15-SDHP’s (95/65)<br />
15-K2E’s</p>
<p>rest, then:</p>
<p>3 Rounds for time of:<br />
100ft Overhead Walking Lunges (45/25)<br />
25-KBS’s (70/45)</p>
<p><strong> </strong></p>"
2878,https://crossfittheville.wordpress.com/2014/03/17/crossfit-the-ville-mondays-wod-123/,CrossFit The Ville: Monday&#8217;s WOD,2014-03-17T00:21:09Z,"<p>2-2-2-2 Squat Snatch to Overhead Squat @ 80% of 1RM</p>
<p>Then:</p>
<p><strong>&#8220;Ryan&#8221;</strong></p>
<p>5 Rounds for time of:</p>
<p>7-Muscle Ups (Scaled to 7-CTB Pullups &amp; 7-Ring Dips)</p>
<p>21-Burpees</p>
<p>*Each burpee terminates with a jump one foot above max standing reach.</p>
<p><em><strong>*Open Competitors: Remember to post  your 14.3 results by Monday at 8:00pm.</strong></em></p>"
2879,https://crossfittheville.wordpress.com/2014/03/16/crossfit-the-ville-sundays-wod-122/,CrossFit The Ville: Sunday&#8217;s WOD,2014-03-16T01:51:02Z,"<p>6-6-6-6 Shoulder Press &amp; DB Rows</p>
<p>Then:</p>
<p><strong>Workout 14.3</strong></p>
<p>Complete as many reps as possible in 8 minutes of:<br />135-lb. deadlifts, 10 reps<br />15 box jumps, 24-inch<br />185-lb. deadlifts, 15 reps<br />15 box jumps, 24-inch<br />225-lb. deadlifts, 20 reps<br />15 box jumps, 24-inch<br />275-lb. deadlifts, 25 reps<br />15 box jumps, 24-inch<br />315-lb. deadlifts, 30 reps<br />15 box jumps, 24-inch<br />365-lb. deadlifts, 35 reps<br />15 box jumps, 24-inch</p>
<p><em><strong>*We&#8217;ll be judging today from 1:30-3:30.</strong></em></p>
<p><em><strong>*Post WOD Massage Therapy will be on hand today so take advantage of it!</strong></em></p>"
2880,https://crossfittheville.wordpress.com/2014/03/15/crossfit-the-ville-saturdays-wod-122/,CrossFit The Ville: Saturday&#8217;s WOD,2014-03-15T01:46:22Z,"<p>Rest Day.</p>
<p><em><strong>*We will be judging CrossFit Open WOD 14.3 on Saturday from 9:30-1:30 and Sunday from 1:30-3:30.</strong></em></p>"
2881,https://crossfittheville.wordpress.com/2014/03/14/crossfit-the-ville-fridays-wod-122/,CrossFit The Ville: Friday&#8217;s WOD,2014-03-14T00:43:34Z,"<p>Back Squat &amp; Glute Ham Raise 6-6-6-6</p>
<p>then:</p>
<p>21-15-9 reps each of:</p>
<p>Pistols (per leg)</p>
<p>KB Snatch (53/35)</p>
<p><em><strong>*We will be judging CrossFit Open WOD 14.3 on Saturday from 9:30-1:30 and Sunday from 1:30-3:30.</strong></em></p>"
2882,https://crossfittheville.wordpress.com/2014/03/13/crossfit-the-ville-thursdays-wod-117/,CrossFit The Ville: Thursday&#8217;s WOD,2014-03-13T01:05:16Z,"<p>2-2-2-2 Split Jerk &amp; 10-10-10-10 Hyperextensions</p>
<p>Then:</p>
<p>3 Rounds for time of:</p>
<p>5-Ring Muscle Ups (scaled to 5 CTB&#8217;s &amp; 5 Ring Dips)</p>
<p>15-Split Jerks (135/95)</p>
<p>400m Run</p>
<p><em><strong>*Yoga/Mobility class tonight at 7:00pm!</strong></em></p>
<p><em><strong>*CrossFit Open WOD 14.3 will be announced tonight at 8:00pm on the Games.CrossFit.com website!</strong></em></p>
<p>&nbsp;</p>"
2883,https://crossfittheville.wordpress.com/2014/03/12/crossfit-the-ville-wednesdays-wod-124/,CrossFit The Ville: Wednesday&#8217;s WOD,2014-03-12T01:25:57Z,"<p>6-6-6 Front Squats @ 70% 1RM</p>
<p>Then:</p>
<p>2-Squat Cleans, EMOM for 8:00 @ 80% 1RM</p>
<p>Rest, then:</p>
<p>4 Rounds for time of:</p>
<p>15-Power Cleans (135/95)</p>
<p>20-Box Jumps (24/20&#8243;)</p>
<p>&nbsp;</p>
<p>&nbsp;</p>"
2884,https://crossfittheville.wordpress.com/2014/03/11/crossfit-the-ville-tuesdays-wod-121/,CrossFit The Ville: Tuesday&#8217;s WOD,2014-03-11T00:17:36Z,"<p>Rest Day.</p>
<p>&nbsp;</p>"
2885,https://crossfittheville.wordpress.com/2014/03/10/crossfit-the-ville-mondays-wod-122/,CrossFit The Ville: Monday&#8217;s WOD,2014-03-10T00:45:02Z,"<p>Skill: Double/Triple Unders &amp; Rope Climb Practice</p>
<p>Superset with:</p>
<p>Strength:  Weighted Pullups 2-2-2-2</p>
<p>Then:</p>
<p>3 Rounds for Time of:</p>
<p>5-Rope Climbs, 15&#8242;</p>
<p>25-Ring Dips</p>
<p>100-Squats</p>
<p><em><strong>*No Weightlifting class tonight.  We will post when it will resume.</strong></em></p>
<p><em><strong>*CrossFit Open competitors: Be sure to post your score before 8:00pm tonight!</strong></em></p>
<p>&nbsp;</p>"
2886,https://crossfittheville.wordpress.com/2014/03/09/crossfit-the-ville-sundays-wod-121/,CrossFit The Ville: Sunday&#8217;s WOD,2014-03-09T01:43:53Z,"<p>12-12-12 Deadlifts</p>
<p>Then:</p>
<p>3 Rounds for Time of:</p>
<p>20-Deadlifts (185/125)</p>
<p>15-T2B</p>
<p>10-HSPU&#8217;s</p>
<p><em><strong>*We will be judging the CrossFit Open WOD 14.2 today at The Ville from 1:30-3:30.</strong></em></p>"
2887,https://crossfittheville.wordpress.com/2014/03/08/crossfit-the-ville-saturdays-wod-121/,CrossFit The Ville: Saturday&#8217;s WOD,2014-03-08T01:45:40Z,"<p>Skill: OHS&#8217;s</p>
<p>Practice: Kipping Pullups/CTB Pullups</p>
<p>Then:</p>
<p><strong>CrossFit Open WOD 14.2</strong></p>
<p><em>For as long as possible:</em></p>
<p><em>From 0:00-3:00</em><br />
2 rounds of:<br />
10 overhead squats, 95 / 65 lb.<br />
10 chest-to-bar pull-ups</p>
<p><em>From 3:00-6:00</em><br />
2 rounds of:<br />
12 overhead squats, 95 / 65 lb.<br />
12 chest-to-bar pull-ups</p>
<p><em>From 6:00-9:00</em><br />
2 rounds of:<br />
14 overhead squats, 95 / 65 lb.<br />
14 chest-to-bar pull-ups</p>
<p><em>Etc., following same pattern</em></p>
<p>(for class participants scale weight and pullups as needed to maintain intensity)</p>
<p><em><strong>*CrossFit Open WOD 14.2 will be judged during class today if needed.  We’ll be judging at The Ville on Saturday from 9:30-1:30 and Sunday from 1:30-3:30.</strong></em></p>
<p><em><strong>*Colin’s Weightlifting classes will be put on hold for a few weeks so he can attend to family matters out of state.  We will post when they will start back up.  Thanks.</strong></em></p>
<p><em><strong>*Massage Therapist Samantha Bayless will be available today from 8-12 for appointments.  Before or after Open WOD 14.2 would be a great time to get an appointment so make sure you see her today.</strong></em></p>"
2888,https://crossfittheville.wordpress.com/2014/03/07/crossfit-the-ville-fridays-wod-121/,CrossFit The Ville: Friday&#8217;s WOD,2014-03-07T02:14:03Z,"<p>Rest Day.</p>
<p>&nbsp;</p>
<p><em><strong>*CrossFit Open WOD 14.2 was announced Thursday night and will be judged during classes today if needed. It will also be the WOD for Saturday’s classes at East and The Ville. We’ll be judging at The Ville on Saturday from 9:30-1:30 and Sunday from 1:30-3:30.</strong></em></p>
<p><em><strong>*Colin&#8217;s Weightlifting classes will be put on hold for a few weeks so he can attend to family matters out of state.  We will post when they will start back up.  Thanks.</strong></em></p>
<p><em><strong>*Massage Therapist Samantha Bayless will be available on Saturday from 8-12 for appointments.  Before or after Open WOD 14.2 would be a great time to get an appointment so make sure you contact her asap.</strong></em></p>"
2889,https://crossfittheville.wordpress.com/2014/03/06/crossfit-the-ville-thursdays-wod-116/,CrossFit The Ville: Thursday&#8217;s WOD,2014-03-06T02:38:26Z,"<p><strong>Linda aka &#8220;3 Bars of Death&#8221;</strong></p>
<p>10-9-8-7-6-5-4-3-2-1 reps each of:</p>
<p>Deadlift @ 1.5 x&#8217;s bodyweight</p>
<p>Bench Press @ bodyweight</p>
<p>Squat Clean @ 3/4th&#8217;s bodyweight</p>
<p><em><strong>*Yoga/Mobility class tonight at 7:00pm.</strong></em></p>"
2890,https://crossfittheville.wordpress.com/2014/03/05/crossfit-the-ville-wednesdays-wod-123/,CrossFit The Ville: Wednesday&#8217;s WOD,2014-03-05T01:24:50Z,"<p><strong>&#8220;Brian&#8221;</strong></p>
<p>3 Rounds for time of:</p>
<p>5-Rope Climbs (15&#8242;)</p>
<p>25-Back Squats (185/125)</p>
<p>&nbsp;</p>
<p>Rest, then:</p>
<p>&nbsp;</p>
<p>3 rounds for time of:</p>
<p>250M Row</p>
<p>15-GHD Situps.</p>
<p>&nbsp;</p>"
2891,https://crossfittheville.wordpress.com/2014/03/04/crossfit-the-ville-tuesdays-wod-120/,CrossFit The Ville: Tuesday&#8217;s WOD,2014-03-04T03:17:04Z,"<p><em>Metcon Week Continues With A Hero WOD&#8230;</em></p>
<p><strong>“Jack”</strong></p>
<p>20:00 AMRAP of:<br />
10-Push Press (115/75)<br />
10-KBS (53/35)<br />
10-Box Jumps (24/20)</p>"
2892,https://crossfittheville.wordpress.com/2014/03/03/crossfit-the-ville-mondays-wod-121/,CrossFit The Ville: Monday&#8217;s WOD,2014-03-03T01:15:00Z,"<p><strong>*Our 6:00am class is cancelled today because of the icy conditions.  All other classes are on as scheduled.  The Ville will be open for Open gym by 10:00am, possibly earlier depending on the weather.*</strong></p>
<p>Rest Day.</p>
<p><em><strong>*Today is the last day to post your Open scores on the Games website.  Deadline is 8:00pm!</strong></em></p>"
2893,https://crossfittheville.wordpress.com/2014/03/02/crossfit-the-ville-sundays-wod-120/,CrossFit The Ville: Sunday&#8217;s WOD,2014-03-02T02:26:53Z,"<p><strong>Metcon Week!</strong></p>
<p>2011 CrossFit Open WOD 11.5</p>
<p>20:00 AMRAP:</p>
<p>5-Power Cleans (145/100)</p>
<p>10-T2B</p>
<p>15-Wall Balls (20/14 t0 10&#8217;/9&#8242;)</p>
<p><em><strong>*We will be judging Open competitors from 1:30-3:30 today for Open WOD 14.1.  </strong></em></p>"
2894,https://crossfittheville.wordpress.com/2014/03/01/crossfit-the-ville-saturdays-wod-120/,CrossFit The Ville: Saturday&#8217;s WOD,2014-03-01T02:46:15Z,"<p>Skill: Practice Double &amp; Triple Unders</p>
<p>Skill: Practice Muscle Snatches</p>
<p>Then: <strong>2014 CrossFit Open WOD 14.1</strong></p>
<p>10:00 AMRAP of:</p>
<p>30-Double Unders</p>
<p>15-Power Snatches (75/55)</p>
<p><em><strong>*We will be judging Open competitiors from 9:30-1:30.  We will also be judging on Sunday from 1:30-3:30.</strong></em></p>
<p><em><strong>*Colin&#8217;s Weightlifting class is cancelled today.</strong></em></p>
<p>&nbsp;</p>"
2895,https://crossfittheville.wordpress.com/2014/02/28/crossfit-the-ville-fridays-wod-120/,CrossFit The Ville: Friday&#8217;s WOD,2014-02-28T02:05:50Z,"<p>6-6-6-6 Deadlifts (to a 6RM on last set)</p>
<p>then:</p>
<p>12-9-6 reps each of:</p>
<p>Deadlifts (250/175)</p>
<p>Muscle Ups (Scaled to CTB Pullups)</p>
<p>Rest 5:00, then:</p>
<p>6-9-12 reps each of:</p>
<p>Ring Dips</p>
<p>Hang Power Cleans (155/105)</p>
<p><em><strong>*CrossFit Open WOD 14.1 will be Saturday&#8217;s WOD.  We will be judging Open competitiors from 10:30-1:30 after Colin&#8217;s Weightlifting Session.  We will also be judging on Sunday from 1:30-3:30.</strong></em></p>"
2896,https://crossfittheville.wordpress.com/2014/02/27/crossfit-the-ville-thursdays-wod-115/,CrossFit The Ville: Thursday&#8217;s WOD,2014-02-27T02:09:23Z,"<p>Rest Day.</p>
<p><em><strong>*Yoga/Mobility today at 7:00pm.</strong></em></p>
<p><em><strong>*The CrossFit Open starts today!  The workout will be released tonight and we will judge competitors this weekend.  Days/times to come.  Register today at Games.CrossFit.com!</strong></em></p>"
2897,https://crossfittheville.wordpress.com/2014/02/26/crossfit-the-ville-wednesdays-wod-122/,CrossFit The Ville: Wednesday&#8217;s WOD,2014-02-26T03:13:55Z,"<p>8-8-8-8 Bench Press &amp; Band Pull Aparts</p>
<p>Then:</p>
<p><em><strong>&#8220;Unbroken&#8221; </strong></em></p>
<p>1 set, max unbroken reps of:</p>
<p>Wall Balls (20/14)</p>
<p>Kettlebell Swings (70/45)</p>
<p>K2E&#8217;s</p>
<p>Box Jumps, 24/20&#8243; (reactive, no stopping at top of box or on floor)</p>
<p>HSPU&#8217;s</p>
<p>Rest 3-4 Minutes Between Sets.  Max effort should be given on each exercise.</p>
<p><em><strong>*The CrossFit Open starts February 27th!  Register today at Games.CrossFit.com!</strong></em></p>"
2898,https://crossfittheville.wordpress.com/2014/02/25/crossfit-the-ville-tuesdays-wod-119/,CrossFit The Ville: Tuesday&#8217;s WOD,2014-02-25T01:31:37Z,"<p>Back Squat &amp; GHR 4-4-4-4</p>
<p>Then:</p>
<p>With a continuously running clock:</p>
<p>1 Minute of Back Squats (185/125)</p>
<p>1 Minute of Pullups</p>
<p>1 Minute of Pushups (Games Standard)</p>
<p>1 Minute of V-Ups</p>
<p>1 Minute Rest</p>
<p>2 Rounds for Reps.</p>
<p><em><strong>*The CrossFit Open starts February 27th!  Register today at Games.CrossFit.com!</strong></em></p>"
2899,https://crossfittheville.wordpress.com/2014/02/24/crossfit-the-ville-mondays-wod-120/,CrossFit The Ville: Monday&#8217;s WOD,2014-02-24T02:32:26Z,"<p>Push Press 2-2-2-2 &amp; 4-4-4-4 DB Rows</p>
<p>Then:</p>
<p>4 Rounds for Time of:</p>
<p>12-Thrusters (95/65)</p>
<p>12-Bar Facing Burpees</p>
<p>Rest, then:</p>
<p>100 Double Unders for time.</p>
<p><em><strong>*The CrossFit Open starts February 27th!  Register today at Games.CrossFit.com!</strong></em></p>"
2900,https://crossfittheville.wordpress.com/2014/02/23/crossfit-the-ville-sundays-wod-119/,CrossFit The Ville: Sunday&#8217;s WOD,2014-02-23T01:12:05Z,"<p>Rest Day.</p>
<p><em><strong>*The CrossFit Open starts February 27th!  Register today at Games.CrossFit.com!</strong></em></p>"
2901,https://crossfittheville.wordpress.com/2014/02/22/crossfit-the-ville-saturdays-wod-119/,CrossFit The Ville: Saturday&#8217;s WOD,2014-02-22T02:27:49Z,"<p>6-6-6-6 Front Squat &amp; RDL</p>
<p>Then:</p>
<p>2013 CrossFit Open WOD 13.4</p>
<p>7:00 AMRAP of:</p>
<p>3 Clean &amp; Jerks (135/95)</p>
<p>3 T2B</p>
<p>6 Clean &amp; Jerks</p>
<p>6 T2B</p>
<p>9 Clean &amp; Jerks</p>
<p>9 T2B</p>
<p>12 Clean &amp; Jerks</p>
<p>12 T2B…etc.</p>
<p><em><strong>*Colin&#8217;s Weightlifting Class is at 9:30am today!  Free for Unlimited Members, $15 for Open Gymers.</strong></em></p>
<p><em><strong>*The CrossFit Open starts February 27th!  Register today at Games.CrossFit.com!</strong></em></p>
<p>&nbsp;</p>"
2902,https://crossfittheville.wordpress.com/2014/02/21/crossfit-the-ville-fridays-wod-119/,CrossFit The Ville: Friday&#8217;s WOD,2014-02-21T02:19:52Z,"<p>Skill: HSPU&#8217;s (deficit if possible, strict or kipping)</p>
<p>Assistance: Good Mornings 3&#215;10</p>
<p>Then:</p>
<p>2-Rope Climbs</p>
<p>20-Squats</p>
<p>20-Pushups</p>
<p>20-Situps</p>
<p>5 Rounds for time.</p>
<p><em><strong>*The first WOD of the 2014 CrossFit Open will be announced February 27th!  Sign up now!</strong></em></p>"
2903,https://crossfittheville.wordpress.com/2014/02/20/crossfit-the-ville-thursdays-wod-114/,CrossFit The Ville: Thursday&#8217;s WOD,2014-02-20T02:11:49Z,"<p>8-8-8-8 Deadlifts @ 50, 55, 60 &amp; 70% 1RM</p>
<p>then:</p>
<p>3 Rounds for time of:</p>
<p>50-Double Unders</p>
<p>25-SDHP&#8217;s (95/65)</p>
<p>10-GHD Situps</p>
<p>rest 5:00 then:</p>
<p>100ft Bear Crawl</p>
<p>100ft Burpee Broad Jump</p>
<p>100ft Sled Push (280/190)</p>
<p>3 Rounds for time.</p>
<p><em><strong>*Yoga/Mobility today at 7:00pm.</strong></em></p>
<p><em><strong>*The first WOD of the 2014 CrossFit Open will be announced February 27th!  Sign up now!</strong></em></p>"
2904,https://crossfittheville.wordpress.com/2014/02/19/crossfit-the-ville-wednesdays-wod-121/,CrossFit The Ville: Wednesday&#8217;s WOD,2014-02-19T01:15:43Z,"<p>Rest Day.</p>
<p><em><strong>*The first WOD of the 2014 CrossFit Open will be announced February 27th!  Sign up now!</strong></em></p>"
2905,https://crossfittheville.wordpress.com/2014/02/18/crossfit-the-ville-tuesdays-wod-118/,CrossFit The Ville: Tuesday&#8217;s WOD,2014-02-18T02:03:36Z,"<p>10-10-10 Med Ball Hanging Leg Raise</p>
<p>1-1-1-1-1 Snatch (power or squat)</p>
<p>Then:</p>
<p>10:00 AMRAP of:</p>
<p>15-Power Snatch (95/65)</p>
<p>20-Box Jumps (24/20&#8243;)</p>
<p><em><strong>*The first WOD of the 2014 CrossFit Open will be announced February 27th!  Sign up now!</strong></em></p>"
2906,https://crossfittheville.wordpress.com/2014/02/17/crossfit-the-ville-mondays-wod-119/,CrossFit The Ville: Monday&#8217;s WOD,2014-02-17T01:13:17Z,"<p>4-4-4-4 Shoulder Press &amp; 8-8-8-8 Band Face Pulls</p>
<p>Then:</p>
<p><strong>&#8220;Nate&#8221; </strong></p>
<p>20:00 AMRAP of:</p>
<p>2- Muscle Ups (Scaled to 2 CTB Pullups &amp; 2 Ring Dips)</p>
<p>4-HSPU&#8217;s</p>
<p>8-KBS&#8217;s (70/53#)</p>
<p><em><strong>*The first WOD of the 2014 CrossFit Open will be announced February 27th!  Sign up now!</strong></em></p>"
2907,https://crossfittheville.wordpress.com/2014/02/16/crossfit-the-ville-sundays-wod-118/,CrossFit The Ville: Sunday&#8217;s WOD,2014-02-16T02:19:33Z,"<p>Back Squats 10-10-10 &amp; Glute Ham Raise 10-10-10</p>
<p>then:</p>
<p>15:00 AMRAP of:</p>
<p>10-Pistols/Leg</p>
<p>15-Ring Rows</p>
<p>20-Situps</p>
<p><em><strong>*The first WOD of the 2014 CrossFit Open will be announced February 27th!  Sign up now!</strong></em></p>"
2908,https://crossfittheville.wordpress.com/2014/02/15/crossfit-the-ville-saturdays-wod-118/,CrossFit The Ville: Saturday&#8217;s WOD,2014-02-15T00:36:16Z,"<p>Rest Day.</p>
<p><em><strong>*Colin&#8217;s Olympic Lifting Class is today at 9:30!  Free for Unlimited members, $15 for Open Gym members.</strong></em></p>
<p><em><strong>*Sign Up for the CrossFit Open at Games.CrossFit.com!</strong></em></p>
<p><em><strong>*The final week of the Travel Series competition is this Saturday at Derby City CrossFit starting at 9:00am.  Come out and cheer on our teams!</strong></em></p>"
